ID,Date,Primary.Type,Description,Location.Description,Arrest,Domestic,Latitude,Longitude
3119,06-03-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.78304239,-87.57061253
3120,22-09-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.71410346,-87.77661075
3121,20-08-2023,NARCOTICS,OVER $500,ALLEY,TRUE,FALSE,41.87116696,-87.812882
3122,20-08-2023,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,TRUE,41.75735276,-87.83031561
3123,30-03-2023,ROBBERY,UNLAWFUL ENTRY,APARTMENT,FALSE,TRUE,41.82741769,-87.7093605
3124,21-07-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,41.82704686,-87.93880543
3125,31-03-2023,BURGLARY,SIMPLE,APARTMENT,FALSE,FALSE,41.89301917,-87.82619415
3126,15-10-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,TRUE,FALSE,41.65076974,-87.85662766
3127,19-01-2023,THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,42.01306585,-87.60648086
3128,22-07-2023,ROBBERY,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.9562484,-87.6020291
3129,20-03-2023,MOTOR VEHICLE THEFT,AGGRAVATED,APARTMENT,FALSE,TRUE,41.88864607,-87.77438415
3130,14-12-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.77103842,-87.79077661
3131,04-12-2023,THEFT,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.83317569,-87.62440872
3132,03-11-2023,MOTOR VEHICLE THEFT,OVER $500,STREET,TRUE,FALSE,41.92059561,-87.71324582
3133,05-05-2023,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,41.79948388,-87.88004368
3134,26-05-2023,THEFT,SIMPLE,APARTMENT,TRUE,FALSE,41.73203713,-87.83144142
3135,25-01-2023,CRIMINAL DAMAGE,SIMPLE,PARKING LOT,FALSE,FALSE,41.81293981,-87.78905268
3136,18-01-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.76210442,-87.55052286
3137,07-05-2023,ASSAULT,AUTOMOBILE,ALLEY,FALSE,TRUE,41.88253803,-87.62321926
3138,12-05-2023,NARCOTICS,OVER $500,SIDEWALK,TRUE,FALSE,41.98144618,-87.54635777
3139,02-10-2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,41.80131954,-87.86117424
3140,29-05-2023,BURGLARY,AGGRAVATED,ALLEY,FALSE,TRUE,42.01012898,-87.92743381
3141,13-06-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.75065713,-87.55355636
3142,19-07-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,41.71859503,-87.61615938
3143,26-04-2023,BATTERY,AGGRAVATED,ALLEY,FALSE,FALSE,41.8831177,-87.82912719
3144,12-03-2023,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,41.95004165,-87.68193323
3145,02-02-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,41.84081812,-87.69023791
3146,28-08-2023,MOTOR VEHICLE THEFT,SIMPLE,RESTAURANT,TRUE,FALSE,41.75895337,-87.7265497
3147,11-06-2023,ROBBERY,ARMED: HANDGUN,STREET,TRUE,TRUE,41.88695876,-87.57834155
3148,26-09-2023,THEFT,SIMPLE,STREET,TRUE,TRUE,41.82501512,-87.7114811
3149,09-04-2023,CRIMINAL DAMAGE,SIMPLE,ALLEY,FALSE,TRUE,41.9908691,-87.75785257
3150,22-04-2023,CRIMINAL DAMAGE,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.96485304,-87.60524842
3151,19-04-2023,ROBBERY,OVER $500,STREET,FALSE,TRUE,42.00497865,-87.58588663
3152,01-02-2023,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,TRUE,41.70464031,-87.9141948
3153,25-09-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,41.88101128,-87.92995822
3154,17-09-2023,MOTOR VEHICLE THEFT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.83536537,-87.88781752
3155,05-08-2023,ASSAULT,SIMPLE,PARKING LOT,TRUE,FALSE,41.96966451,-87.87519799
3156,28-08-2023,BURGLARY,UNLAWFUL ENTRY,ALLEY,TRUE,TRUE,41.99688066,-87.63982047
3157,03-11-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,PARKING LOT,TRUE,FALSE,41.96286939,-87.81572678
3158,28-11-2023,CRIMINAL DAMAGE,AGGRAVATED,SIDEWALK,FALSE,FALSE,41.76453069,-87.84628583
3159,11-09-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,FALSE,41.76591494,-87.89231111
3160,11-12-2023,NARCOTICS,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.65795979,-87.66335914
3161,03-12-2023,BATTERY,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.68885189,-87.84333851
3162,16-01-2023,MOTOR VEHICLE THEFT,AGGRAVATED,STREET,TRUE,TRUE,41.7501275,-87.89431294
3163,18-08-2023,BURGLARY,SIMPLE,RESTAURANT,FALSE,FALSE,41.6537676,-87.59866969
3164,15-09-2023,THEFT,ARMED: HANDGUN,PARKING LOT,FALSE,FALSE,41.80945959,-87.74871796
3165,23-11-2023,CRIMINAL DAMAGE,AUTOMOBILE,RESTAURANT,TRUE,FALSE,41.81898331,-87.67035606
3166,16-11-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.82555343,-87.86844548
3167,31-01-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,41.69218125,-87.71073606
3168,28-02-2023,ROBBERY,UNLAWFUL ENTRY,RESIDENCE,TRUE,TRUE,41.76077628,-87.88846274
3169,23-06-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,PARKING LOT,FALSE,TRUE,41.96427067,-87.62991671
3170,06-09-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,41.75786756,-87.93900745
3171,24-05-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,TRUE,FALSE,41.99182779,-87.64839316
3172,10-08-2023,THEFT,AGGRAVATED,RESIDENCE,FALSE,TRUE,41.92850329,-87.57193984
3173,22-10-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,41.79269305,-87.54392554
3174,04-05-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,41.88910588,-87.52710593
3175,10-04-2023,ROBBERY,SIMPLE,STREET,TRUE,FALSE,41.67469786,-87.65720117
3176,15-10-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,STREET,FALSE,FALSE,41.78547458,-87.86522966
3177,15-07-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT,FALSE,FALSE,41.94186672,-87.85117043
3178,15-03-2023,CRIMINAL DAMAGE,AUTOMOBILE,RESTAURANT,TRUE,TRUE,41.81828038,-87.62283539
3179,10-01-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,41.83916006,-87.6114129
3180,17-11-2023,ASSAULT,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.74564336,-87.74351573
3181,09-08-2023,ASSAULT,AUTOMOBILE,RESIDENCE,TRUE,FALSE,41.94164998,-87.58987158
3182,10-04-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.76317958,-87.6955082
3183,23-10-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.77842259,-87.83529966
3184,27-11-2023,THEFT,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,41.66375443,-87.54484488
3185,19-09-2023,NARCOTICS,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.97081812,-87.61003698
3186,01-11-2023,NARCOTICS,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.9060927,-87.58726229
3187,20-05-2023,ROBBERY,UNLAWFUL ENTRY,ALLEY,FALSE,FALSE,41.92097355,-87.58368973
3188,07-11-2023,BURGLARY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,42.01533386,-87.9364256
3189,29-01-2023,NARCOTICS,OVER $500,RESTAURANT,FALSE,TRUE,41.87386897,-87.63929827
3190,14-09-2023,BURGLARY,AGGRAVATED,RESTAURANT,FALSE,FALSE,41.75742495,-87.74416322
3191,14-07-2023,CRIMINAL DAMAGE,OVER $500,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.98482968,-87.92188468
3192,05-09-2023,ROBBERY,SIMPLE,ALLEY,FALSE,TRUE,41.99680132,-87.69185674
3193,08-08-2023,MOTOR VEHICLE THEFT,OVER $500,APARTMENT,TRUE,FALSE,41.65678967,-87.82720551
3194,02-01-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,41.68002107,-87.67295737
3195,19-07-2023,NARCOTICS,AGGRAVATED,SIDEWALK,FALSE,FALSE,41.76823936,-87.77776617
3196,11-08-2023,MOTOR VEHICLE THEFT,POSS: CANNABIS 30GMS OR LESS,STREET,FALSE,FALSE,41.72295444,-87.7957988
3197,29-06-2023,THEFT,OVER $500,RESTAURANT,FALSE,TRUE,41.99489764,-87.61969371
3198,01-11-2023,MOTOR VEHICLE THEFT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.89757125,-87.63098489
3199,16-11-2023,CRIMINAL DAMAGE,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.77240604,-87.88745487
3200,13-06-2023,BATTERY,ARMED: HANDGUN,RESIDENCE,TRUE,FALSE,41.77811571,-87.61101005
3201,05-09-2023,CRIMINAL DAMAGE,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.67383621,-87.82100729
3202,12-03-2023,MOTOR VEHICLE THEFT,OVER $500,RESTAURANT,FALSE,TRUE,41.80161722,-87.66727876
3203,31-03-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.67672268,-87.77724828
3204,10-07-2023,BURGLARY,OVER $500,PARKING LOT,TRUE,TRUE,41.9063453,-87.62288731
3205,08-07-2023,THEFT,AGGRAVATED,RESIDENCE,TRUE,FALSE,41.66515505,-87.91220341
3206,27-06-2023,BATTERY,AGGRAVATED,RESIDENCE,TRUE,TRUE,41.67465154,-87.81376756
3207,30-08-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.64770515,-87.63103255
3208,31-07-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.64721773,-87.78003297
3209,29-09-2023,ROBBERY,OVER $500,ALLEY,FALSE,TRUE,42.00145403,-87.53803683
3210,19-07-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,TRUE,41.9696899,-87.56651185
3211,14-07-2023,THEFT,UNLAWFUL ENTRY,ALLEY,TRUE,TRUE,41.80006931,-87.895897
3212,22-11-2023,MOTOR VEHICLE THEFT,OVER $500,SIDEWALK,FALSE,FALSE,41.75257389,-87.53016937
3213,03-05-2023,MOTOR VEHICLE THEFT,OVER $500,RESIDENCE,TRUE,FALSE,42.01270278,-87.87604729
3214,24-05-2023,NARCOTICS,UNLAWFUL ENTRY,ALLEY,TRUE,FALSE,41.69774672,-87.6526276
3215,03-02-2023,THEFT,ARMED: HANDGUN,APARTMENT,TRUE,FALSE,41.81247369,-87.59147442
3216,27-09-2023,NARCOTICS,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.68283997,-87.59613661
3217,28-02-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,FALSE,41.91968916,-87.60306284
3218,17-07-2023,CRIMINAL DAMAGE,POSS: CANNABIS 30GMS OR LESS,APARTMENT,FALSE,TRUE,41.68870775,-87.62437841
3219,06-10-2023,CRIMINAL DAMAGE,AGGRAVATED,APARTMENT,FALSE,TRUE,41.80712774,-87.92666589
3220,09-05-2023,NARCOTICS,SIMPLE,ALLEY,TRUE,FALSE,41.96150833,-87.80510793
3221,02-08-2023,THEFT,AUTOMOBILE,PARKING LOT,FALSE,FALSE,41.8029762,-87.56741247
3222,09-03-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,APARTMENT,FALSE,TRUE,41.78990563,-87.72729734
3223,12-02-2023,ROBBERY,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.96302663,-87.88271606
3224,16-12-2023,MOTOR VEHICLE THEFT,AGGRAVATED,ALLEY,TRUE,TRUE,41.9930053,-87.59528076
3225,30-01-2023,THEFT,AGGRAVATED,STREET,TRUE,FALSE,42.00225363,-87.71698168
3226,13-07-2023,ASSAULT,AUTOMOBILE,APARTMENT,TRUE,FALSE,41.85198078,-87.55632348
3227,20-01-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,ALLEY,FALSE,TRUE,41.79992539,-87.55501195
3228,16-11-2023,BATTERY,SIMPLE,APARTMENT,TRUE,TRUE,41.86392616,-87.92025452
3229,01-01-2023,CRIMINAL DAMAGE,SIMPLE,PARKING LOT,FALSE,TRUE,41.82198058,-87.59039756
3230,01-02-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,FALSE,FALSE,41.93108038,-87.7181079
3231,26-11-2023,ROBBERY,ARMED: HANDGUN,RESTAURANT,FALSE,TRUE,41.66203529,-87.82261509
3232,24-12-2023,THEFT,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.91136763,-87.8084893
3233,04-07-2023,BATTERY,AGGRAVATED,STREET,TRUE,TRUE,41.87796293,-87.63199632
3234,30-11-2023,BURGLARY,SIMPLE,RESTAURANT,TRUE,FALSE,41.66134694,-87.87710126
3235,17-11-2023,THEFT,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,41.70079775,-87.62365362
3236,30-08-2023,BURGLARY,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,TRUE,41.80068461,-87.6682428
3237,19-05-2023,ASSAULT,AUTOMOBILE,STREET,TRUE,FALSE,41.73970474,-87.82194956
3238,12-10-2023,BATTERY,AGGRAVATED,PARKING LOT,FALSE,FALSE,41.9842014,-87.91395362
3239,07-08-2023,ROBBERY,OVER $500,ALLEY,FALSE,TRUE,41.71744237,-87.57467563
3240,30-08-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.81378054,-87.66039141
3241,10-03-2023,BURGLARY,SIMPLE,RESIDENCE,TRUE,TRUE,41.99234297,-87.61832033
3242,02-08-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,41.68573766,-87.81515723
3243,23-06-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,RESTAURANT,FALSE,TRUE,41.78416818,-87.79892319
3244,27-10-2023,ASSAULT,AUTOMOBILE,SIDEWALK,TRUE,FALSE,41.90155352,-87.86783248
3245,09-02-2023,ASSAULT,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,FALSE,TRUE,41.78986872,-87.57937273
3246,09-06-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,41.82706153,-87.68755466
3247,12-03-2023,THEFT,AUTOMOBILE,RESIDENCE,TRUE,FALSE,41.76324443,-87.86386833
3248,02-08-2023,THEFT,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.65576544,-87.72944432
3249,22-12-2023,NARCOTICS,SIMPLE,STREET,TRUE,TRUE,41.68945438,-87.54937231
3250,19-12-2023,NARCOTICS,ARMED: HANDGUN,APARTMENT,TRUE,FALSE,41.88271938,-87.55437793
3251,01-01-2023,ASSAULT,UNLAWFUL ENTRY,ALLEY,TRUE,TRUE,41.69308275,-87.65266006
3252,17-08-2023,MOTOR VEHICLE THEFT,OVER $500,PARKING LOT,TRUE,FALSE,42.0162444,-87.52897833
3253,24-09-2023,NARCOTICS,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.64688694,-87.74690082
3254,17-06-2023,ASSAULT,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,41.85885537,-87.76952008
3255,17-02-2023,ASSAULT,AGGRAVATED,SIDEWALK,TRUE,TRUE,41.94739154,-87.86472686
3256,17-01-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,TRUE,41.7839864,-87.78112462
3257,19-05-2023,NARCOTICS,SIMPLE,SIDEWALK,TRUE,TRUE,41.83890315,-87.52868573
3258,29-08-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,TRUE,TRUE,41.67232349,-87.5413154
3259,27-02-2023,BURGLARY,SIMPLE,SIDEWALK,TRUE,FALSE,41.81023491,-87.72097669
3260,21-07-2023,NARCOTICS,OVER $500,SIDEWALK,TRUE,TRUE,41.68338671,-87.92757643
3261,02-11-2023,NARCOTICS,SIMPLE,SIDEWALK,FALSE,TRUE,41.81311422,-87.8104831
3262,22-05-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,41.92826841,-87.62631356
3263,25-09-2023,BURGLARY,AUTOMOBILE,STREET,TRUE,TRUE,41.74691365,-87.70425906
3264,12-08-2023,MOTOR VEHICLE THEFT,AGGRAVATED,APARTMENT,FALSE,TRUE,41.76570457,-87.90820252
3265,13-09-2023,BATTERY,UNLAWFUL ENTRY,SIDEWALK,TRUE,FALSE,41.97848572,-87.77133286
3266,12-05-2023,BURGLARY,SIMPLE,STREET,TRUE,FALSE,41.85543835,-87.85749155
3267,06-09-2023,BATTERY,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.77382146,-87.579155
3268,11-11-2023,MOTOR VEHICLE THEFT,OVER $500,APARTMENT,TRUE,TRUE,41.90958136,-87.86668338
3269,04-05-2023,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.88962943,-87.64541735
3270,12-02-2023,NARCOTICS,ARMED: HANDGUN,ALLEY,FALSE,FALSE,41.92003537,-87.84745217
3271,27-01-2023,ASSAULT,AGGRAVATED,STREET,TRUE,FALSE,41.79690316,-87.61611406
3272,16-08-2023,CRIMINAL DAMAGE,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,41.70849269,-87.80696274
3273,21-08-2023,BATTERY,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.64942255,-87.67131557
3274,02-11-2023,THEFT,AUTOMOBILE,PARKING LOT,TRUE,FALSE,41.84366374,-87.66369997
3275,29-08-2023,ROBBERY,AGGRAVATED,RESIDENCE,TRUE,FALSE,41.98057606,-87.76022066
3276,28-11-2023,THEFT,SIMPLE,STREET,TRUE,FALSE,41.74185267,-87.81933216
3277,22-09-2023,ROBBERY,SIMPLE,ALLEY,FALSE,TRUE,41.74604056,-87.90105689
3278,06-05-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.98107297,-87.85229264
3279,11-10-2023,NARCOTICS,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,41.8781473,-87.64861033
3280,14-12-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,41.72902594,-87.79018183
3281,18-03-2023,ROBBERY,UNLAWFUL ENTRY,STREET,TRUE,FALSE,41.992792,-87.82204905
3282,03-01-2023,BURGLARY,AGGRAVATED,PARKING LOT,FALSE,TRUE,42.00138621,-87.8586296
3283,12-01-2023,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT,TRUE,FALSE,41.79879214,-87.72133444
3284,10-12-2023,MOTOR VEHICLE THEFT,SIMPLE,SIDEWALK,TRUE,TRUE,41.98151382,-87.72615303
3285,03-10-2023,ASSAULT,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.78167783,-87.87686173
3286,02-02-2023,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,41.73663368,-87.84637208
3287,12-07-2023,ASSAULT,ARMED: HANDGUN,PARKING LOT,TRUE,TRUE,41.89171975,-87.68316463
3288,06-09-2023,CRIMINAL DAMAGE,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,41.8806666,-87.80006229
3289,29-06-2023,THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,41.64655848,-87.82613873
3290,17-08-2023,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT,TRUE,FALSE,41.9625849,-87.55315031
3291,18-10-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.75101005,-87.55743529
3292,28-09-2023,BURGLARY,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.68497761,-87.89854874
3293,05-08-2023,ASSAULT,AUTOMOBILE,RESIDENCE,TRUE,TRUE,41.97485552,-87.74415083
3294,23-10-2023,CRIMINAL DAMAGE,AUTOMOBILE,RESTAURANT,FALSE,TRUE,41.64743,-87.82720168
3295,10-09-2023,BURGLARY,AUTOMOBILE,APARTMENT,FALSE,FALSE,41.70286369,-87.59519682
3296,17-01-2023,THEFT,UNLAWFUL ENTRY,ALLEY,TRUE,TRUE,41.86054116,-87.55917758
3297,05-10-2023,NARCOTICS,AGGRAVATED,SIDEWALK,FALSE,TRUE,41.75762058,-87.80107073
3298,17-08-2023,THEFT,AUTOMOBILE,RESTAURANT,FALSE,FALSE,41.85266156,-87.54293839
3299,18-06-2023,ROBBERY,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.95354317,-87.63547246
3300,28-12-2023,BATTERY,ARMED: HANDGUN,APARTMENT,TRUE,TRUE,41.95218811,-87.71451761
3301,13-01-2023,CRIMINAL DAMAGE,ARMED: HANDGUN,ALLEY,TRUE,TRUE,41.92101834,-87.63748849
3302,26-02-2023,ASSAULT,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.69106839,-87.81429826
3303,11-04-2023,ROBBERY,SIMPLE,SIDEWALK,FALSE,TRUE,41.99851015,-87.57884493
3304,14-09-2023,THEFT,AGGRAVATED,ALLEY,FALSE,FALSE,41.66901021,-87.8494241
3305,29-06-2023,BATTERY,AGGRAVATED,RESIDENCE,FALSE,FALSE,41.94724942,-87.7837826
3306,23-07-2023,NARCOTICS,SIMPLE,APARTMENT,FALSE,FALSE,41.68365063,-87.74002315
3307,01-09-2023,NARCOTICS,ARMED: HANDGUN,RESIDENCE,FALSE,TRUE,41.86443368,-87.67493
3308,14-10-2023,NARCOTICS,AUTOMOBILE,SIDEWALK,TRUE,FALSE,41.7383426,-87.82363447
3309,25-08-2023,CRIMINAL DAMAGE,AUTOMOBILE,RESIDENCE,TRUE,TRUE,41.75136974,-87.84109856
3310,11-02-2023,MOTOR VEHICLE THEFT,SIMPLE,ALLEY,FALSE,TRUE,41.76825239,-87.56497075
3311,06-05-2023,THEFT,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,FALSE,41.99160601,-87.71836755
3312,18-09-2023,NARCOTICS,ARMED: HANDGUN,APARTMENT,TRUE,FALSE,41.76394299,-87.67571749
3313,11-05-2023,ROBBERY,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,TRUE,41.72424919,-87.69002321
3314,19-04-2023,NARCOTICS,SIMPLE,RESTAURANT,FALSE,TRUE,41.87510678,-87.64595426
3315,29-11-2023,NARCOTICS,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.70648772,-87.91451232
3316,26-07-2023,BATTERY,UNLAWFUL ENTRY,RESIDENCE,FALSE,TRUE,41.64784747,-87.75759725
3317,19-09-2023,ASSAULT,UNLAWFUL ENTRY,SIDEWALK,FALSE,FALSE,41.71640841,-87.7240324
3318,12-07-2023,THEFT,UNLAWFUL ENTRY,ALLEY,FALSE,TRUE,41.86581889,-87.62717199
3319,15-03-2023,ASSAULT,AGGRAVATED,PARKING LOT,TRUE,TRUE,41.65387257,-87.59812682
3320,02-07-2023,THEFT,ARMED: HANDGUN,STREET,FALSE,FALSE,41.71355787,-87.76015096
3321,02-06-2023,BATTERY,UNLAWFUL ENTRY,RESIDENCE,TRUE,TRUE,41.90038434,-87.7040197
3322,12-02-2023,MOTOR VEHICLE THEFT,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,41.72139347,-87.79235325
3323,20-01-2023,THEFT,OVER $500,SIDEWALK,TRUE,TRUE,41.91354264,-87.66709161
3324,23-05-2023,NARCOTICS,UNLAWFUL ENTRY,ALLEY,FALSE,TRUE,41.96488673,-87.59460061
3325,08-02-2023,CRIMINAL DAMAGE,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.89711479,-87.71184706
3326,10-12-2023,ROBBERY,ARMED: HANDGUN,PARKING LOT,FALSE,TRUE,41.74612515,-87.84585595
3327,13-11-2023,ROBBERY,ARMED: HANDGUN,RESTAURANT,FALSE,TRUE,41.89258617,-87.78697034
3328,02-10-2023,BATTERY,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.96572972,-87.73802219
3329,30-10-2023,BURGLARY,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,41.85621363,-87.802138
3330,30-07-2023,BURGLARY,SIMPLE,STREET,FALSE,FALSE,41.77953024,-87.61609643
3331,06-11-2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,TRUE,41.87725922,-87.79440759
3332,20-09-2023,BATTERY,ARMED: HANDGUN,ALLEY,FALSE,TRUE,41.78266478,-87.64957923
3333,08-08-2023,CRIMINAL DAMAGE,AGGRAVATED,PARKING LOT,FALSE,TRUE,41.97617008,-87.52499451
3334,16-01-2023,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,41.66693734,-87.60697533
3335,05-01-2023,ROBBERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,TRUE,TRUE,41.78090237,-87.81715025
3336,01-06-2023,THEFT,AGGRAVATED,ALLEY,FALSE,TRUE,41.87543516,-87.7099789
3337,03-07-2023,BATTERY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,41.96784194,-87.82173883
3338,25-04-2023,THEFT,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,41.71110395,-87.66438306
3339,19-06-2023,BATTERY,AUTOMOBILE,ALLEY,FALSE,TRUE,41.8955793,-87.80411509
